user_id,product_id,product_name,brand,category,price,rating,color
31,810,ashley recliner,Zara,Kids' Fashion,39,1.066913371,Black
9,811,closet organizer,Gucci,Kids' Fashion,63,1.843096781,White
9,812,kitchenaid mixer,Nike,Women's Fashion,23,1.176733499,Blue
42,813,old navy dress,Zara,Men's Fashion,97,3.05083263,Blue
62,814,wallet,Zara,Women's Fashion,48,2.795980171,Yellow
78,815,tote bag,Zara,Women's Fashion,16,3.127369464,Black
24,816,apple watch,Nike,Kids' Fashion,86,1.090838624,Blue
51,817,children's hoodie,Adidas,Kids' Fashion,15,1.160500672,Black
42,818,charging cable,Nike,Women's Fashion,36,4.022938202,Blue
45,819,fitbit charge,Zara,Men's Fashion,41,3.443916707,White
91,820,office chair,Nike,Women's Fashion,49,3.15966154,White
65,821,brooklinen sheets,H&M,Women's Fashion,30,3.637743931,Blue
75,822,nike air force 1,Gucci,Kids' Fashion,48,4.743995466,Green
65,823,bose soundbar,H&M,Kids' Fashion,77,2.88300725,White
3,824,samsung galaxy s23,Zara,Women's Fashion,17,1.080282827,White
32,825,belt,Zara,Men's Fashion,12,1.851395713,White
35,826,power bank,Adidas,Women's Fashion,92,4.775265823,Red
13,827,dell xps 13,Nike,Women's Fashion,92,1.780308671,Red
94,828,wall art,H&M,Women's Fashion,29,4.401707974,Green
18,829,dining table set,Adidas,Men's Fashion,19,4.257084648,Black
94,830,lenovo thinkpad,Gucci,Kids' Fashion,54,3.729791859,Green
19,831,timberland boots,Gucci,Kids' Fashion,37,2.548301229,Black
96,832,dyson vacuum,Nike,Women's Fashion,87,2.357340748,Blue
70,833,google pixel 7,H&M,Kids' Fashion,82,1.100055884,Yellow
99,834,watch strap,H&M,Women's Fashion,98,3.776324762,Yellow
15,835,ikea sofa,Nike,Kids' Fashion,84,2.891092635,Yellow
93,836,backpack,Gucci,Women's Fashion,21,4.24899806,White
59,837,macbook air,Nike,Kids' Fashion,50,2.406013134,Black
33,838,under armour t-shirt,Zara,Men's Fashion,60,2.677289107,Blue
26,839,ipad pro,Nike,Kids' Fashion,68,2.655170363,Blue
73,840,sony bravia tv,Zara,Kids' Fashion,84,3.154720588,Red
56,841,carter's onesie,Zara,Men's Fashion,37,3.005164208,Blue
59,842,vase,Adidas,Men's Fashion,44,3.062273281,White
52,843,zara blouse,Nike,Kids' Fashion,91,2.723012964,Red
1,844,phone case,Zara,Kids' Fashion,11,2.885109374,Blue
66,845,sunglasses,Gucci,Men's Fashion,92,2.102424601,Green
82,846,crocs,Nike,Kids' Fashion,26,4.304919134,Yellow
88,847,instant pot,Gucci,Women's Fashion,10,1.37498193,Green
78,848,tempur-pedic mattress,Nike,Kids' Fashion,31,3.763596385,White
14,849,lg oled tv,Nike,Kids' Fashion,60,3.642990691,Green
2,850,nike running shoes,Nike,Kids' Fashion,73,1.270582725,Yellow
24,851,throw pillows,Nike,Men's Fashion,46,2.685204468,Yellow
38,852,cookware set,H&M,Kids' Fashion,83,3.011248497,Red
5,853,adidas tracksuit,H&M,Kids' Fashion,20,3.009772948,Green
72,854,storage rack,Adidas,Kids' Fashion,83,3.709391012,Green
96,855,levi's jeans,H&M,Kids' Fashion,88,1.902236722,Red
55,856,gap hoodie,Gucci,Women's Fashion,93,1.801034634,Green
37,857,samsung galaxy tab,H&M,Men's Fashion,93,4.350896543,Blue
64,858,apple iphone 14,Zara,Kids' Fashion,96,4.451841229,Yellow
48,859,ashley recliner,Adidas,Women's Fashion,44,1.400216676,Red
75,860,closet organizer,Nike,Kids' Fashion,43,4.027847422,Blue
60,861,backpack,,Accessories,176.45,4.660135925,White
61,862,old navy dress,Adidas,Kids' Fashion,14,1.578920563,Blue
49,863,wallet,Gucci,Men's Fashion,99,1.433025224,Red
22,864,tote bag,Nike,Men's Fashion,48,3.940945968,Yellow
54,865,apple watch,Gucci,Women's Fashion,80,1.672864993,Yellow
89,866,children's hoodie,H&M,Men's Fashion,66,4.550095006,White
3,867,charging cable,Nike,Men's Fashion,90,4.23510887,Black
84,868,fitbit charge,Gucci,Kids' Fashion,72,3.929471959,Red
98,869,office chair,Zara,Men's Fashion,100,1.839078605,Black
100,870,brooklinen sheets,Nike,Kids' Fashion,26,2.708009138,Yellow
56,871,nike air force 1,H&M,Men's Fashion,66,2.622370915,White
94,872,bose soundbar,H&M,Women's Fashion,96,4.646393154,Black
16,873,samsung galaxy s23,Gucci,Kids' Fashion,27,3.33871116,Red
54,874,belt,Gucci,Kids' Fashion,45,4.163516573,Yellow
74,875,power bank,Adidas,Kids' Fashion,52,3.275055379,Black
26,876,dell xps 13,Nike,Kids' Fashion,82,1.298168634,Green
92,877,wall art,Zara,Women's Fashion,29,4.500430873,Red
34,878,dining table set,Nike,Women's Fashion,59,4.02396113,Yellow
1,879,lenovo thinkpad,Nike,Kids' Fashion,67,4.301461671,Red
18,880,timberland boots,Zara,Kids' Fashion,48,1.937806814,White
25,881,dyson vacuum,H&M,Men's Fashion,20,2.763920221,Red
35,882,google pixel 7,Gucci,Women's Fashion,57,2.414504767,Yellow
73,883,watch strap,Nike,Kids' Fashion,49,1.933797663,Yellow
94,884,ikea sofa,Zara,Men's Fashion,51,2.894494254,Green
90,885,backpack,Zara,Kids' Fashion,94,3.031971532,White
38,886,macbook air,Gucci,Men's Fashion,27,3.416143046,Blue
79,887,under armour t-shirt,Adidas,Men's Fashion,88,3.645241825,Blue
39,888,ipad pro,Gucci,Kids' Fashion,73,4.95344589,Blue
60,889,sony bravia tv,Adidas,Kids' Fashion,25,4.59601947,Yellow
67,890,carter's onesie,H&M,Men's Fashion,42,1.041106324,Black
32,891,vase,H&M,Women's Fashion,84,1.444006996,White
63,892,zara blouse,Adidas,Women's Fashion,62,3.942359066,Blue
98,893,phone case,H&M,Kids' Fashion,76,2.072747672,Red
22,894,sunglasses,Adidas,Men's Fashion,37,1.411357396,Black
89,895,crocs,Gucci,Women's Fashion,88,2.104328277,Yellow
41,896,instant pot,Gucci,Men's Fashion,80,4.369727157,Black
84,897,tempur-pedic mattress,H&M,Women's Fashion,22,3.816709538,White
98,898,lg oled tv,Nike,Women's Fashion,44,4.210620205,Green
83,899,nike running shoes,Gucci,Men's Fashion,85,2.401789778,Red
94,900,throw pillows,Nike,Men's Fashion,91,1.608144765,Blue
44,901,cookware set,Zara,Men's Fashion,41,4.640523706,Red
91,902,adidas tracksuit,Gucci,Women's Fashion,40,3.187460265,Black
27,903,storage rack,Nike,Women's Fashion,99,2.190807735,Yellow
80,904,levi's jeans,Zara,Women's Fashion,27,1.766195134,Yellow
87,905,gap hoodie,Nike,Women's Fashion,83,1.050332468,Red
5,906,samsung galaxy tab,Nike,Kids' Fashion,23,2.547022476,Yellow
38,907,apple iphone 14,Adidas,Men's Fashion,27,1.573352781,Yellow
32,908,ashley recliner,Zara,Kids' Fashion,36,3.194487396,White
80,909,closet organizer,Nike,Women's Fashion,32,3.325650558,Green
45,910,kitchenaid mixer,Adidas,Kids' Fashion,34,1.202652212,Green
63,911,old navy dress,Nike,Kids' Fashion,89,2.09992246,White
40,912,wallet,Adidas,Men's Fashion,22,3.287389527,Blue
25,913,tote bag,Gucci,Kids' Fashion,56,3.96900792,Black
11,914,apple watch,H&M,Kids' Fashion,46,4.057433316,Red
14,915,children's hoodie,Adidas,Kids' Fashion,35,2.930754718,White
89,916,charging cable,Nike,Men's Fashion,91,3.456679608,Black
8,917,fitbit charge,Zara,Men's Fashion,23,2.835769687,Red
76,918,office chair,H&M,Kids' Fashion,73,3.803150908,Red
83,919,brooklinen sheets,Adidas,Women's Fashion,96,3.356797624,Red
21,920,nike air force 1,Gucci,Women's Fashion,95,3.804940641,Red
13,921,bose soundbar,Gucci,Men's Fashion,24,2.916489594,Green
81,922,samsung galaxy s23,Gucci,Men's Fashion,45,4.575139767,Green
13,923,belt,Zara,Men's Fashion,79,2.829893583,White
92,924,power bank,Nike,Men's Fashion,80,3.703265445,Black
40,925,dell xps 13,H&M,Women's Fashion,69,3.283881049,Blue
37,926,wall art,Zara,Women's Fashion,73,2.190376484,Blue
29,927,dining table set,Adidas,Men's Fashion,71,4.946757548,White
37,928,lenovo thinkpad,Adidas,Kids' Fashion,10,4.585559724,Black
64,929,timberland boots,Gucci,Kids' Fashion,33,3.989968345,Blue
49,930,dyson vacuum,Adidas,Women's Fashion,31,3.012986786,White
19,931,google pixel 7,Zara,Kids' Fashion,73,3.85576932,Blue
64,932,watch strap,H&M,Kids' Fashion,68,2.563700693,Yellow
16,933,ikea sofa,Adidas,Kids' Fashion,76,3.391888262,Blue
98,934,backpack,Nike,Women's Fashion,82,2.636831887,Green
77,935,macbook air,Adidas,Men's Fashion,60,1.883630519,Black
72,936,under armour t-shirt,Gucci,Men's Fashion,33,1.881446925,White
80,937,ipad pro,Gucci,Men's Fashion,38,1.123239786,Red
30,938,sony bravia tv,Gucci,Kids' Fashion,100,3.217890048,Blue
81,939,carter's onesie,H&M,Men's Fashion,93,4.945684191,White
63,940,vase,Gucci,Kids' Fashion,77,3.721576137,White
24,941,zara blouse,Zara,Men's Fashion,70,1.659599166,White
60,942,phone case,Adidas,Men's Fashion,49,1.968877422,Green
37,943,sunglasses,Gucci,Kids' Fashion,71,4.056119883,Blue
65,944,crocs,H&M,Kids' Fashion,49,3.077371474,Black
72,945,instant pot,Gucci,Kids' Fashion,58,2.013072552,Red
78,946,tempur-pedic mattress,H&M,Women's Fashion,15,1.668270797,Red
1,947,lg oled tv,Zara,Kids' Fashion,48,3.155635638,White
37,948,nike running shoes,Gucci,Women's Fashion,83,3.551765705,Yellow
4,949,throw pillows,Zara,Kids' Fashion,96,4.472837069,Green
4,950,cookware set,Zara,Men's Fashion,86,1.706311201,Green
61,951,adidas tracksuit,Nike,Kids' Fashion,62,2.948747206,Black
17,952,storage rack,Zara,Women's Fashion,60,2.554289247,Black
88,953,levi's jeans,Nike,Kids' Fashion,19,1.541984698,Blue
61,954,gap hoodie,Gucci,Women's Fashion,74,2.802296653,Green
81,955,samsung galaxy tab,Nike,Kids' Fashion,64,1.797722997,White
39,956,apple iphone 14,H&M,Men's Fashion,88,3.912168792,Black
2,957,ashley recliner,Nike,Men's Fashion,57,4.928868618,White
46,958,closet organizer,Adidas,Men's Fashion,16,2.204637506,Green
100,959,kitchenaid mixer,H&M,Kids' Fashion,45,2.565573143,Yellow
94,960,old navy dress,Gucci,Men's Fashion,50,4.139661022,Red
62,961,wallet,Nike,Women's Fashion,40,1.730071279,White
4,962,tote bag,Adidas,Women's Fashion,97,2.608358765,Green
85,963,apple watch,H&M,Men's Fashion,21,4.284576209,Black
1,964,children's hoodie,Nike,Women's Fashion,31,4.541801543,White
21,965,charging cable,Nike,Men's Fashion,55,3.504891539,Yellow
6,966,fitbit charge,Gucci,Kids' Fashion,66,4.865912995,Black
92,967,office chair,Gucci,Kids' Fashion,85,4.003376677,Blue
84,968,brooklinen sheets,Gucci,Kids' Fashion,46,1.339532012,Black
12,969,nike air force 1,Gucci,Kids' Fashion,26,2.308312119,Red
78,970,bose soundbar,H&M,Kids' Fashion,19,4.97683245,White
82,971,samsung galaxy s23,H&M,Men's Fashion,45,3.375717766,Green
84,972,belt,Gucci,Men's Fashion,14,4.783297803,White
4,973,power bank,H&M,Kids' Fashion,20,3.740671233,Red
56,974,dell xps 13,Gucci,Kids' Fashion,72,3.100457611,Black
46,975,wall art,Zara,Men's Fashion,19,3.101054267,Black
82,976,dining table set,Nike,Kids' Fashion,42,1.53547692,White
4,977,lenovo thinkpad,Nike,Men's Fashion,91,4.040697716,Red
23,978,timberland boots,Zara,Men's Fashion,98,4.176305464,Black
77,979,dyson vacuum,Nike,Men's Fashion,96,1.893288846,Blue
28,980,google pixel 7,H&M,Kids' Fashion,50,4.812332539,Blue
35,981,watch strap,Nike,Women's Fashion,97,3.444967623,White
50,982,ikea sofa,Nike,Kids' Fashion,11,4.038688935,Green
94,983,backpack,Zara,Men's Fashion,50,4.457362282,Red
70,984,macbook air,Gucci,Men's Fashion,64,2.906020182,Green
57,985,under armour t-shirt,H&M,Women's Fashion,36,2.512345782,Green
1,986,ipad pro,Gucci,Men's Fashion,11,4.614652816,Blue
77,987,sony bravia tv,H&M,Women's Fashion,42,3.249077163,Red
80,988,carter's onesie,H&M,Men's Fashion,56,2.573964548,Blue
67,989,vase,Adidas,Men's Fashion,78,4.715256874,Black
51,990,zara blouse,Gucci,Men's Fashion,16,3.39256674,Yellow
60,991,phone case,Nike,Kids' Fashion,25,4.972677491,Red
42,992,sunglasses,Gucci,Women's Fashion,91,4.922173019,Black
89,993,crocs,H&M,Women's Fashion,33,4.000541836,Yellow
59,994,instant pot,H&M,Men's Fashion,89,4.44083287,Green
34,995,tempur-pedic mattress,Adidas,Kids' Fashion,58,4.395111619,Red
20,996,lg oled tv,Zara,Women's Fashion,55,1.620080592,Black
42,997,nike running shoes,Nike,Kids' Fashion,13,1.544463934,Green
9,998,throw pillows,Zara,Men's Fashion,47,3.961913076,White
8,999,cookware set,Zara,Women's Fashion,68,3.089721518,Blue
91,1000,adidas tracksuit,Adidas,Women's Fashion,79,3.093552988,White
